nh,param_bound,seed,n_params,popsize,maxiter,fevals,ncores,time_sec,val_nll,auc,bkg_rejection_95,final_valid_fraction,mean_valid_fraction,status
2,15.0,2,27,13,230,2990,8,35.06765413284302,4.303628617258027,0.9247823244565218,0.70336,1.0,0.82876254180602,ok
2,15.0,3,27,13,230,2990,8,34.68260431289673,5.1519648380680385,0.8900892346739131,0.61933,1.0,0.8193979933110369,ok
2,15.0,4,27,13,230,2990,8,35.963643312454224,3.5795145277377474,0.944689359673913,0.84782,1.0,0.8294314381270903,ok
2,15.0,5,27,13,230,2990,8,35.8643901348114,4.8105391511027475,0.915420182826087,0.659,1.0,0.8387959866220736,ok
2,20.0,1,27,13,230,2990,8,34.55904030799866,5.029217238572567,0.9230449969565216,0.70991,0.9230769230769231,0.7933110367892976,ok
2,20.0,2,27,13,230,2990,8,35.565184593200684,5.848854855699379,0.8547881295652173,0.57947,1.0,0.8280936454849499,ok
2,20.0,3,27,13,230,2990,8,34.23637843132019,5.701235277355194,0.856906697173913,0.54879,1.0,0.7568561872909699,ok
2,20.0,4,27,13,230,2990,8,31.6553955078125,3.756283219400554,0.9412855538043478,0.81378,1.0,0.7418060200668898,ok
2,20.0,5,27,13,230,2990,8,33.45196318626404,5.164275649747071,0.8766572711956522,0.52893,1.0,0.797324414715719,ok
3,10.0,1,35,14,214,,8,104.53374075889587,1000000000.0,,,,,train_failed
3,10.0,2,35,14,214,2996,8,41.71055364608765,4.2703693356759205,0.9304098426086957,0.72623,1.0,0.8357810413885179,ok
3,10.0,3,35,14,214,2996,8,42.38516426086426,5.0896821943052,0.8712494743478261,0.54747,1.0,0.8034045393858479,ok
3,10.0,4,35,14,214,2996,8,38.088266134262085,5.50092900349234,0.8424408489130435,0.50047,1.0,0.7373164218958611,ok
3,10.0,5,35,14,214,2996,8,37.468422651290894,4.91382790126741,0.8763082714130433,0.54928,0.9285714285714286,0.7690253671562083,ok
3,15.0,1,35,14,214,2996,8,35.83008909225464,6.4055800641873635,0.8989641015217391,0.60491,0.8571428571428571,0.6558744993324432,ok
3,15.0,2,35,14,214,2996,8,37.80188798904419,6.2046261699706315,0.8591496554347825,0.52774,1.0,0.7683578104138853,ok
3,15.0,3,35,14,214,2996,8,39.20677375793457,4.647794053392675,0.8910932318478262,0.58066,1.0,0.7973965287049399,ok
3,15.0,4,35,14,214,2996,8,35.27419590950012,5.740373090031821,0.8617379389130435,0.38477,0.9285714285714286,0.7149532710280374,ok
3,15.0,5,35,14,214,2996,8,35.078646421432495,7.1861055484511045,0.8355367664130435,0.39629,0.9285714285714286,0.7149532710280374,ok
3,20.0,1,35,14,214,2996,8,31.965007305145264,7.8555443296816385,0.8728101426086956,0.57922,0.8571428571428571,0.6338451268357809,ok
